Time Stamp|SSID|BSSID|RSSI|dist
2018-11-06 15:44:22.978|Global_Students|1c:e6:c7:f0:20:22|-75|1.0
2018-11-06 15:44:22.978|uniwide|08:cc:68:b4:7f:41|-74|1.0
2018-11-06 15:44:22.978|Global_Students|54:78:1a:bf:66:22|-81|1.0
2018-11-06 15:44:22.978|eduroam|54:78:1a:bf:66:20|-80|1.0
2018-11-06 15:44:22.978|Global_Students|54:78:1a:bf:66:2d|-86|1.0
2018-11-06 15:44:22.978|uniwide|54:78:1a:bf:66:2e|-86|1.0
2018-11-06 15:44:22.978|uniwide|54:78:1a:bf:66:21|-82|1.0
2018-11-06 15:44:22.978|AWE|e2:55:7d:3d:62:f0|-88|1.0
2018-11-06 15:44:22.978|AWE Guest|e2:55:7d:3d:62:f1|-88|1.0
2018-11-06 15:44:22.978|eduroam|54:78:1a:bf:7e:2f|-92|1.0
2018-11-06 15:44:22.978||54:78:1a:bf:7e:2a|-92|1.0
2018-11-06 15:44:22.978||e2:55:7d:3d:62:ff|-89|1.0
2018-11-06 15:44:22.978|Global_Students|54:78:1a:bf:7e:22|-71|1.0
2018-11-06 15:44:22.978|uniwide|54:78:1a:bf:7e:21|-71|1.0
2018-11-06 15:44:22.978|M7CL|00:22:3f:24:c2:70|-87|1.0
2018-11-06 15:44:22.978||08:cc:68:b4:87:54|-55|1.0
2018-11-06 15:44:22.978|uniwide|1c:e6:c7:f0:20:21|-78|1.0
2018-11-06 15:44:22.978|uniwide|08:cc:68:b4:90:21|-78|1.0
2018-11-06 15:44:22.978||08:cc:68:b4:66:c4|-68|1.0
2018-11-06 15:44:22.978||54:78:1a:bf:7e:24|-73|1.0
2018-11-06 15:44:22.978|Global_Students|08:cc:68:b4:90:22|-77|1.0
2018-11-06 15:44:22.978|Global_Students|08:cc:68:b4:7f:42|-76|1.0
2018-11-06 15:44:22.978||54:78:1a:bf:66:2b|-89|1.0
2018-11-06 15:44:22.978||54:78:1a:bf:7e:23|-95|1.0
2018-11-06 15:44:22.978|uniwide|54:78:1a:bf:7e:2e|-94|1.0
2018-11-06 15:44:22.978||08:cc:68:b4:87:55|-55|1.0
2018-11-06 15:44:22.978||08:cc:68:b4:66:c5|-65|1.0
2018-11-06 15:44:22.978||1c:e6:c7:f0:20:24|-74|1.0
2018-11-06 15:44:22.978||08:cc:68:b4:90:25|-75|1.0
2018-11-06 15:44:22.978|eduroam|08:cc:68:b4:90:20|-76|1.0
2018-11-06 15:44:22.978||1c:e6:c7:f0:20:22|-86|1.0
2018-11-06 15:44:22.978||54:78:1a:bf:66:24|-81|1.0
2018-11-06 15:44:22.978||1c:e6:c7:f0:20:23|-86|1.0
2018-11-06 15:44:22.978|Global_Students|1c:e6:c7:f0:20:25|-86|1.0
2018-11-06 15:44:22.978|uniwide|1c:e6:c7:f0:20:26|-87|1.0
2018-11-06 15:44:22.978|eduroam|1c:e6:c7:f0:20:27|-87|1.0
2018-11-06 15:44:22.978||1c:e6:c7:f0:20:2a|-73|1.0
2018-11-06 15:44:22.978|Global_Students|54:78:1a:bf:7e:2d|-95|1.0
2018-11-06 15:44:22.978||08:cc:68:b4:68:b5|-91|1.0
2018-11-06 15:44:22.978|eduroam|08:cc:68:b4:87:50|-47|1.0
2018-11-06 15:44:22.978|uniwide|08:cc:68:b4:87:51|-49|1.0
2018-11-06 15:44:22.978|Global_Students|08:cc:68:b4:87:52|-50|1.0
2018-11-06 15:44:22.978|Global_Students|08:cc:68:b4:66:c2|-67|1.0
2018-11-06 15:44:22.978|eduroam|08:cc:68:b4:66:c0|-67|1.0
2018-11-06 15:44:22.978|uniwide|08:cc:68:b4:87:5e|-73|1.0
2018-11-06 15:44:22.978|uniwide|1c:e6:c7:f0:20:2e|-76|1.0
2018-11-06 15:44:22.978|eduroam|1c:e6:c7:f0:20:2f|-73|1.0
2018-11-06 15:44:22.978||08:cc:68:b4:87:5b|-77|1.0
2018-11-06 15:44:22.978|Global_Students|08:cc:68:b4:87:5d|-76|1.0
2018-11-06 15:44:22.978|eduroam|08:cc:68:b4:87:5f|-77|1.0
2018-11-06 15:44:22.978||08:cc:68:b4:87:5a|-74|1.0
2018-11-06 15:44:22.978||08:cc:68:b4:66:cb|-76|1.0
2018-11-06 15:44:22.978|Global_Students|08:cc:68:b4:66:cd|-75|1.0
2018-11-06 15:44:22.978|uniwide|08:cc:68:b4:66:c1|-66|1.0
2018-11-06 15:44:22.978|smart_room_3g|9c:3d:cf:43:1a:09|-76|1.0
2018-11-06 15:44:22.978|eduroam|54:78:1a:bf:7e:20|-71|1.0
2018-11-06 15:44:22.978|Global_Students|1c:e6:c7:f0:20:2d|-72|1.0
2018-11-06 15:44:22.978|uniwide|08:cc:68:b4:66:ce|-75|1.0
2018-11-06 15:44:22.978||08:cc:68:b4:66:ca|-91|1.0
2018-11-06 15:44:22.978|Global_Students|1c:e6:c7:f0:20:22|-77|1.0
2018-11-06 15:44:22.978|uniwide|08:cc:68:b4:7f:41|-64|1.0
2018-11-06 15:44:22.978|Global_Students|54:78:1a:bf:66:2d|-86|1.0
2018-11-06 15:44:22.978|uniwide|54:78:1a:bf:66:2e|-86|1.0
2018-11-06 15:44:22.978|AWE|e2:55:7d:3d:62:f0|-82|1.0
2018-11-06 15:44:22.978|AWE Guest|e2:55:7d:3d:62:f1|-83|1.0
