Time Stamp|SSID|BSSID|RSSI|dist
2018-11-06 17:35:24.013|uniwide|08:cc:68:b4:5b:31|-55|1.0
2018-11-06 17:35:24.013|eduroam|08:cc:68:b4:5b:30|-51|1.0
2018-11-06 17:35:24.013|Global_Students|08:cc:68:b4:5b:32|-54|1.0
2018-11-06 17:35:24.013|eduroam|08:cc:68:b4:6a:e0|-54|1.0
2018-11-06 17:35:24.013|Global_Students|08:cc:68:b4:6a:e2|-53|1.0
2018-11-06 17:35:24.013|uniwide|08:cc:68:b4:6a:e1|-59|1.0
2018-11-06 17:35:24.013|uniwide|08:cc:68:b4:5b:3e|-71|1.0
2018-11-06 17:35:24.013|eduroam|08:cc:68:b4:5b:3f|-74|1.0
2018-11-06 17:35:24.013|eduroam|08:cc:68:b4:52:c0|-73|1.0
2018-11-06 17:35:24.013||08:cc:68:b4:6a:ea|-87|1.0
2018-11-06 17:35:24.013|Global_Students|08:cc:68:b4:5b:3d|-74|1.0
2018-11-06 17:35:24.013|uniwide|08:cc:68:b4:6a:ee|-88|1.0
2018-11-06 17:35:24.013|Global_Students|08:cc:68:b4:6a:ed|-88|1.0
2018-11-06 17:35:24.013|eduroam|08:cc:68:b4:6a:ef|-88|1.0
2018-11-06 17:35:24.013|uniwide|08:cc:68:b4:52:c1|-72|1.0
2018-11-06 17:35:24.013|Global_Students|08:cc:68:b4:52:c2|-70|1.0
2018-11-06 17:35:24.013|eduroam|08:cc:68:b4:54:00|-74|1.0
2018-11-06 17:35:24.013|uniwide|08:cc:68:b4:54:01|-73|1.0
2018-11-06 17:35:24.013|uniwide|08:cc:68:b4:54:0e|-93|1.0
2018-11-06 17:35:24.013|uniwide|08:cc:68:b4:52:ce|-87|1.0
2018-11-06 17:35:24.013|eduroam|08:cc:68:b4:52:cf|-87|1.0
2018-11-06 17:35:24.013|Global_Students|08:cc:68:b4:52:cd|-86|1.0
2018-11-06 17:35:24.013|uniwide|1c:e6:c7:0d:5e:fe|-86|1.0
2018-11-06 17:35:24.013||08:cc:68:b4:5b:34|-56|1.0
2018-11-06 17:35:24.013||08:cc:68:b4:6a:e4|-59|1.0
2018-11-06 17:35:24.013||08:cc:68:b4:6a:eb|-89|1.0
2018-11-06 17:35:24.013||00:6b:f1:68:f5:c5|-81|1.0
2018-11-06 17:35:24.013|eduroam|08:cc:68:b4:54:0f|-92|1.0
